device_id,phone_brand,device_model
-7123140126757107667,vivo,X5M
4869457966088528727,小米,红米2
7301732801228404868,三星,Galaxy Tab 3 7.0
-2181809512258715290,华为,荣耀3C
-4114732832659447638,联想,A890e
-8251296115255182878,三星,Galaxy Note 3
-6464013962067262079,魅族,MX3
-4928463470268717081,华为,MT1-U06
4403784611874034621,华为,麦芒3
2482226330332038939,小米,红米note
-4792366453774469421,小米,红米
2394208610304360312,OPPO,R7 Plus
-5126417662383909862,小米,红米note
8584803202267059602,三星,Galaxy Note 2
6652247706810996417,OPPO,R819T
3984162034697059420,小米,MI 4
8167958801441450307,vivo,X5Max
-3730382991277897127,三星,Galaxy J7
-4331474724222121718,海信,U980
2207881531303994019,三星,Galaxy S3
-8232411048892342782,华为,荣耀3C
-4156520368549772455,OPPO,N3
-3524089695798783109,三星,Galaxy A7
-8124569883519122393,三星,I8268
-4544130959042580840,三星,Galaxy Tab 3 8.0
-3528396943078448697,联想,联想黄金斗士S8
4292103360931536235,三星,Galaxy S3
-8091088570131076414,小米,MI 2S
-6182442560575675969,三星,Galaxy J7
-7227600693241369722,联想,S60t
-97635256572946321,索尼,Xperia P
9078580309060907902,中兴,V889D
4553967850360569083,vivo,X5M
5707503739777502113,华为,C8815
-5068845319592759450,三星,Galaxy Note 3
6937739724747763349,小米,红米note
-7446623210906759194,三星,Galaxy S6 Edge+
-3612218337956139297,三星,Galaxy S3
-1328359254483460488,小米,MI 2S
8840670152615638560,华为,Mate 7
4375190664644280394,酷派,5892
-6351556613193272149,华为,荣耀7
444261670709189717,小米,MI 2S
-5330791261025500444,魅族,MX3
5259782414877770567,vivo,X3T
7208668614959340246,OPPO,R811
-1145203343650962817,三星,Galaxy A8
-2398869082800803309,天语,L920
-4598984292373623455,OPPO,R7
-5266240993921969758,三星,Galaxy Note 3
8688446213273588338,vivo,Y28L
6755885494592953242,小米,note顶配版
-6659322459737668779,小米,MI 1S
7486549996655510068,魅族,MX4
7042347394741891945,vivo,X5M
1770435030313574652,酷派,大神F1
-1083381606434812096,vivo,X3L
-5555152970080958909,vivo,Xplay
2993036971966075888,三星,Galaxy Grand 2
-957676359395585704,小米,MI 2S
-7997586812022119692,OPPO,R3
-1017234242781688564,小米,MI 2S
-178127191997594818,小米,红米
3559389597952702623,联想,A658t
-759592403365200092,华为,荣耀7
9161755518089555020,华为,荣耀畅玩4X
-4461769294570310387,华为,荣耀3C
-6136336810556677348,小米,MI 4
-3365591352886746927,TCL,P301M
2806724602379341479,小米,红米note增强版
4704769032876108998,小米,红米
-6345812883638060982,三星,Galaxy Note 3
3246926757467592700,OPPO,A31
4414205624085538246,华为,G610S
927343380716435273,三星,Galaxy Grand DUOS
6177550189038497175,魅族,魅蓝NOTE
8295510111762184572,金立,GN139
-7266974835609817555,优购,:UOOGOUT1
579878009132562231,三星,Galaxy Note 2
3487392074833879980,小米,红米note
8847833495147593976,酷珀,L8
-1772367350067603147,小米,MI 3
7805095391769124769,小米,红米2A
98014032341180534,OPPO,Find 5
-1226731887157683084,三星,Galaxy Grand Max
6319295530869456508,华为,荣耀畅玩4X
-247753698095747119,华为,荣耀畅玩4C运动版
-3367115131200351500,小米,红米2A
-9066022380299523383,朵唯,倾城L3C
4195239625918908998,酷派,大神F2
-160403114191780925,华为,Ascend P6
-3387562367414309597,魅族,MX2
-986417947024495226,语信,小辣椒 M3
2779208490748988961,三星,Galaxy S3
-5244637384314019761,OPPO,R831S
-6109803147509628263,联想,A2580
5457867506898450063,三星,Galaxy Mega 5.8
762361610732774309,努比亚,Z9 mini
-5720404950192234657,三星,Galaxy Mega 5.8
-3090965534270038142,小米,MI 2S
-2998767562230001418,三星,Galaxy Note 3 Lite
-2626401935172758545,魅族,魅蓝NOTE
3686734109644876326,小米,红米
-4998136346114688887,华为,荣耀畅玩5
-1303109285406360958,TCL,P301M
1973460404914428488,三星,Galaxy Grand 2
-3824364888974861601,华为,G510
-6516598915652574133,乐视,超级手机1 Pro
5021349131244664899,华为,荣耀畅玩4X
5202743002555110363,OPPO,1107
7527874273577230184,小米,note顶配版
7770540374372062199,华为,荣耀畅玩4X
-5223983701154750990,魅族,魅蓝Note 2
-4626847135264422564,小米,红米
4235235371943887714,魅族,MX4
-1078895898549239750,OPPO,R7 Plus
-6475700517279013567,OPPO,R7 Plus
-7208318328183929651,OPPO,R817T
-3940121720250657110,OPPO,Find 5
2247549778450287249,中国移动,N1
3147509784038876209,三星,Galaxy S3
1437307181593280486,小米,红米1S
-5181132119188822933,索尼,Xperia C3
-6014666624258271054,HTC,608t
-183863646970520006,华为,Ascend P7
3135001429184492021,HTC,One E8
3225438542445088669,小米,MI 4
5667223349215379062,三星,Galaxy Grand
312344162821966463,vivo,S9
1180752596954541835,OPPO,N3
-525836253680319407,OPPO,A31
3732249816667069078,金立,F301
-677332343900325754,华为,荣耀3X畅玩版
6726076192221719642,华为,荣耀6
341841432657232950,小米,红米Note2
1668407238200632259,酷派,F2
5853603029473717121,OPPO,R7
8028360344750985250,华为,Ascend P8
1606155408535827070,vivo,X5L
3618943599957627471,小米,红米note
-8596250359103238053,小米,MI 4
1644042178603189787,联想,A320t
-5142989198140204094,天语,t789
-7479543609941741837,三星,Galaxy S6
-5441105350733453075,魅族,魅蓝Note 2
-1515437531624765862,小米,MI 2S
5325999744768104598,小米,MI 4
7075552569514755093,魅族,MX4
3964427555776356937,三星,Galaxy Note Edge
-8536919371511167787,OPPO,Find 5
3581786277535277716,小米,红米note
3279545077892147327,三星,Galaxy Note 3
4978583316868402435,魅族,MX5
-6541698213880552357,OPPO,R821T
-3966395840899830370,奇酷,青春版
6306376637553462745,vivo,Y13L
-4441333981053455221,华为,Ascend P8
-209761095679533958,三星,Galaxy S6 Edge
-1655828406692278453,小米,红米note
3020069324661379851,vivo,S7T
3021010692805153475,vivo,X3T
2755394671427430487,三星,Galaxy S6 Edge+
-7261356695556113554,魅族,魅蓝Note 2
4169867565236059067,华为,Ascend P6
-3127335460647016928,小米,红米2
-2349082287280978094,vivo,X5M
7666004532157762902,小米,红米Note2
-7156167384432156244,三星,Galaxy S5
-8818968310462342007,华为,荣耀3C
1375156875682682599,华为,荣耀6 Plus
-698265877776044421,华为,荣耀6
-5345084963843445149,酷派,大神F1Plus
4531426062764610177,联想,A630t
4277429477004065134,小米,MI 4
-8242494911321895744,小米,红米note
5186829448595710899,三星,Galaxy S6 Edge
-6867334472942344246,vivo,Xplay
-8786065836579593540,小米,MI 2S
-8920948838158716109,华为,Ascend P7
-6619407270156137336,联想,Vibe Shot
-5387832650259923113,三星,Galaxy S4
-8551438344375172438,vivo,X3T
-4287958966588701489,魅族,MX4
-3295136143383814788,小米,红米note
-7844361354826022528,小米,红米2
944813598652927916,华为,B199
1090075754242067625,华为,G620-L75
-2829472237394402927,小米,红米
-9104016315232997329,联想,乐檬K3 Note
4444179211975447604,三星,Galaxy J7
6045858389870057298,三星,Galaxy Note 3 Lite
1063840963314869787,小米,MI 2S
5937007278162850479,华为,Mate 2
-2351533622527246803,华为,荣耀6 plus
5132030195964056053,vivo,S7I
-239213260342049805,酷派,8720L
1557503616250798500,vivo,X3T
8367110233406652544,魅族,MX3
6423351267625204677,三星,Galaxy Note 2
-2812885035241679765,华为,荣耀4A
-1646254635087266595,语信,红辣椒
-2237825127381194574,魅族,MX4
-2380357252180369611,HTC,Desire 816
3040047900815110339,vivo,X5Pro
6633284276680642919,三星,Galaxy S6
1733725073615313105,联想,K860i
-5381963705189530407,三星,Galaxy A5
7991327636391081792,OPPO,R7
6327674282002065315,OPPO,R827T
-4445373783022390706,魅族,魅蓝2
-2613858514915108790,联想,A360t
3200502842209616466,小米,红米note
6131037135083647358,vivo,X3S
-3115359825104449125,vivo,X5Pro
-5998464438928509873,三星,Galaxy S2
4927599466785174697,华为,荣耀3C
-1446420767816741435,小米,红米note
977665275108109854,小米,MI 4
2486183637708845318,联想,A320t
7757413301157328580,vivo,X5L
3164579994537376025,OPPO,U701T
-1283467758267490496,OPPO,R817T
5103280797001292284,谷歌,Nexus 7
-6122014508427837527,联想,黄金斗士A8
1327955948177376932,华为,荣耀4A
2992578322706241956,小米,MI 2A
4539520616755433035,小米,红米note增强版
-8291987701493342453,华为,荣耀6 Plus
1250619521755810679,三星,Galaxy S6 Edge
-3735929153265915760,酷派,大神X7
8271728617472688695,小米,MI 4
-3904979232620462231,三星,Galaxy Note 2
-5447370051917084448,vivo,X5Pro
-7656517881209894908,OPPO,T29
-553732168403525441,索尼,Xperia Z
6384449018126644137,华为,荣耀畅玩4
-4232859409712097377,三星,Galaxy Mega Plus
8724857185301391199,小米,MI 4
381648905900348934,华为,荣耀6 Plus
-787434154767049675,魅族,MX2
5272350653022156734,小米,红米note增强版
-6429407383822931889,三星,Galaxy A7
-7127635070953165029,小米,红米1S
-6732089089271031801,华为,麦芒4
8805208716112597080,联想,S658t
9176716527090378895,三星,Galaxy Win Pro
-6906019169637242467,三星,W2015
5130595079137629569,魅族,魅蓝
8212181466936727092,魅族,魅蓝Note 2
-7580920979250118307,小米,MI 2S
-6225748279665651076,vivo,Y37
-9088021742918551276,华为,G510
7615259063199754967,小米,红米Note2
-4702566242429894642,魅族,魅蓝Note 2
-7609977608631318956,华为,荣耀X2
4185070723787131638,三星,Galaxy S3
861233747253317805,魅族,MX5
1057524295586034372,OPPO,R7 Plus
6273026303475639694,vivo,Y622
3504527590876056324,华为,荣耀6
7636775921131348852,OPPO,R7 Plus
-280366131944270741,三星,Galaxy Note 2
-2845114733219632728,三星,Galaxy S5
-5323365155916324445,魅族,魅蓝NOTE
-3468221210319281099,小米,红米1S
5332470447178297667,vivo,X5M
-795052139862051060,华为,C8815
-8281189763849527394,魅族,魅蓝
-3662205718428286782,华为,Ascend G7
-2975314904813856744,魅族,魅蓝
-1572798778011001585,三星,Galaxy Note 3
-4279324322375645010,小米,红米note
2362362004742474089,华为,荣耀畅玩4C
6942158324271205659,华为,荣耀6
-5066698265191719630,乐视,超级手机1
-7329662652399163392,小米,小米note
7103854053327856872,魅族,魅蓝2
3346151699307869470,vivo,Y29L
3772770782945616981,小米,红米note增强版
-6728137754580557718,小米,红米
4202655615932037096,中兴,U807
7225371681292417401,小米,MI 3
7694164974660724882,魅族,MX3
8651073803480892958,vivo,X3T
8261274033495212362,OPPO,R7 Plus
-7823284785891609513,奇酷,青春版
709572358244962290,华为,荣耀畅玩4X
2813981116874711747,华为,荣耀畅玩4
-5107871771095199660,三星,Galaxy S3 Neo+
4773362876687366102,三星,Galaxy J7
-7430909446723770303,华为,P8 Lite
4921243730974425434,三星,Galaxy Note 2
-7177459403087762967,小米,MI 3
2856716841501170137,小米,MI 2C
8518732759756746297,小米,MI 4
3609908037632950796,三星,Galaxy Grand Prime
-342412671166720111,华为,荣耀6
-6500852393061765469,三星,Galaxy Mega 2
-4698716773161359414,华为,荣耀X2
7411875501051561507,OPPO,R7 Plus
3771210666207848294,华为,荣耀6
-1733274286968181976,三星,Galaxy S4 Zoom
-4616712675431465048,小米,红米1S
-941605740552358285,华为,荣耀畅玩4X
-8319083348864700680,OPPO,R7
-6071056315857375556,小米,红米2
2653025312974209176,三星,Galaxy A5
2475913934368586105,三星,Galaxy J7
710251851549441002,OPPO,Find 7
-4596138201178328824,魅族,魅蓝Note 2
2105967011320575706,小米,红米Note2
-8142905146552646003,小米,红米2
-2672999880456207298,小米,红米Note2
6171985253223098416,三星,Galaxy A5
8427629927373709825,华为,荣耀6
-6826828520607254725,vivo,X5SL
8917257979523883033,HTC,Butterfly s
7065464542585002946,小米,MI 4
-2660987781995544690,魅族,魅蓝NOTE
5455286464265764792,华为,荣耀6 Plus
8686894785240035723,vivo,Y23L
-4921774101001823007,OPPO,R1C
-9002566128501894811,OPPO,R1
8264716827364198496,OPPO,R7
-7118295809471523082,三星,2016版 Galaxy A7
3539335697320649262,梦米,P6
-7663359058892533138,华为,荣耀X2
-7030876630040612267,三星,Galaxy Note 3
8185798145708979400,华为,荣耀6
-4304768745297628344,魅族,魅蓝Note 2
-270043434589773688,vivo,X1
4112264382371158288,三星,Galaxy Note 4
7049824362267771818,三星,Galaxy S5
-3804669226081792718,华为,Ascend P8
-2575974799462106309,OPPO,R821T
3924433691408584238,小米,MI 2S
7377119593492440282,小米,红米2
-8460988218360798283,华为,Mate 7
6369843833751496250,魅族,魅蓝NOTE
7024759056220280629,酷派,8089
8625538440571711018,小米,红米1S
9043241456462717944,三星,Galaxy Mega 5.8
-5885878050356814797,华为,荣耀畅玩4X
-8314392160977394126,小米,红米Note2
-470710063090064944,vivo,X5L
3538353210584534621,魅族,MX4 Pro
3225649918300556629,华为,Mate 7
-8877074884308287279,优米,3
5220195800276739351,联想,乐檬K3 Note
1405918926564316824,魅族,魅蓝Note 2
-4826629318838264555,OPPO,Find 7
-5350346721133765001,三星,Galaxy S6 Edge
2163249730291511413,魅族,魅蓝Note 2
-3576581881172391657,华为,荣耀6
5008752427758120808,三星,Galaxy S4
1028838783768968227,华为,麦芒3
-242030254537948461,三星,Galaxy Note 3
7883323346934226975,小米,MI 2S
6986033378563570681,vivo,Y22L
46225924108504259,vivo,X5SL
-9169007045264936601,华为,G620-L75
2616749534813530761,华为,Mate 7
-5992366091720105235,乐视,超级手机1 Pro
-5881689246665226944,小米,红米1S
45654475039856919,一加,One
5535502666031892432,华为,麦芒4
-4829879356837298323,三星,S7568
8483422719015819798,三星,Galaxy Trend DUOS
6223268294124369185,华为,Ascend G6
3726509521666315771,三星,Galaxy Note 2
8428781303668844385,魅族,MX4 Pro
-1006117296310180539,三星,Galaxy Note 3
411769109916264198,三星,Galaxy Note 2
8614571321466007098,魅族,MX4 Pro
-7477291028711215437,中兴,Q802T
1010368071106006444,华为,荣耀畅玩4X
-4172025854397040785,vivo,Y13
-945425253790950705,魅族,MX4
-5983309717713854813,HTC,T528w
-8713387628076465426,奇酷,青春版
3215903847113735195,小米,红米Note2
-7217261791343246176,小米,MI 4
-2284491468500251693,华为,荣耀畅玩4
-3713801755383136662,小米,MI 4
-5734813491637847783,华为,Ascend P8
1544824523989746455,华为,Y511-T00
-6668124867458013513,金立,E6T
6980034509650655056,华为,荣耀畅玩4
582058365063808462,奇酷,青春版
-2131664330495869080,小米,MI 2S
-6315317661541498661,小米,MI 4
-1965631616180925471,中兴,Q802T
2753434882312862615,华为,荣耀畅玩4C运动版
-8009519261934751178,小米,MI 2S
398258084099351020,小米,红米Note2
-605221654093732444,小米,红米note
591022387560407859,华为,Mate 7
8827146284035687768,三星,Galaxy A7
7831172350068382489,三星,I8268
7701497210037122643,小米,MI 2
-1821094060435928988,OPPO,R3
-1836647409078358578,华为,荣耀畅玩4X
2906797447581388126,华为,荣耀6 Plus
-8651616068354654820,索尼,Xperia Z
9139288498464032925,三星,Galaxy Grand
-4299410200542226624,三星,Galaxy Mega 2
1476558015891465270,努比亚,Z9 mini
2190312635800386417,魅族,MX4 Pro
-8468781546500343986,三星,Galaxy A7
8461269719326860786,三星,Galaxy Note 3 Lite
-5325740168849387739,华为,荣耀3C畅玩版
-3881703940665256852,魅族,MX5
4243557149384809961,锤子,T1
5058133195532706875,小米,MI 3
4871410530902797446,魅族,MX3
9110006189610909947,vivo,X5Max+
-7681163276091204363,小米,红米
6785041653463794639,小米,红米1S
8179235025233331322,华为,Ascend P8
-6520528079936601553,魅族,魅蓝Note 2
-6077855653577339951,OPPO,R7
8317538664349104835,三星,Galaxy Win Pro
3904900136959350139,华为,Mate S
-3598015399504647144,联想,S720
-5033853221240013936,华为,荣耀7
-4588306268298074816,小米,红米Note2
236602466830422444,OPPO,Find 5
7132715137718609715,三星,Galaxy Note 3
7360392075877443253,小米,小米note
-9066035552714987934,华为,麦芒3
-8495180083534091201,魅族,MX3
4365978459879807133,vivo,X5M
-7618454345583599194,小米,MI 4
-2213099408468745632,小米,红米1S
5435973835572872902,三星,Galaxy Note
-8775128291631325692,魅族,魅蓝Note 2
4413768209785883652,vivo,Y928
4203040529896786405,OPPO,R821T
7145217049980572679,金立,V188
-1486350150023974109,小米,MI 1S
-7695888622430989575,三星,Galaxy S3
-8584816342439850216,小米,红米note
7501344298120802275,中兴,memo 5S
-4781022467959724292,酷派,5218S
9156606040342894018,优米,R1
-9132600467596064152,魅族,魅蓝Note 2
-1633205166344187535,华为,荣耀6 Plus
8505882460291309138,三星,Galaxy Note 3
-7198033693664638433,小米,MI 2S
6325184615811932336,HTC,M8
743812151963238662,小米,红米1S
4880188692962188430,酷派,大神F2
-6889373308523008509,三星,Galaxy S3 Neo+
-9101958478622091257,三星,Galaxy Grand 2
-7636578396555996889,华为,荣耀6
1593042705786533327,小米,MI 3
-2091487980366763165,华为,荣耀6 Plus
7841548954683378149,酷派,S6
7274665507612889007,酷比,H1
5268909428864136878,中兴,Q505T
-4832469673775008673,vivo,Y13L
7868021447680656938,三星,Galaxy Note 3
-3883566792652103266,小米,MI 3
-3354308182220855993,OPPO,Find 7
-7481892360605504902,小米,红米note增强版
-3911525730781296942,小米,MI 3
-8518167447062043540,华为,Ascend P7
2305236811413669940,华为,P8 Lite
-7532719929908977677,三星,Galaxy Grand DUOS
6921392801380883891,LG,L70
-4561560129811657745,华为,Mate 7
3365780311592362364,vivo,Y27
3796218950552545846,三星,Galaxy Note 3
-2225592368983500044,三星,Galaxy Note 2
1627918387417052397,三星,Galaxy Note 2
9163140131701180911,三星,Galaxy Mega 5.8
351908126966904477,小米,红米note
7506991106060298309,三星,Galaxy Core Max
-4903432892837046622,小米,MI 3
-4593246152542741638,华为,荣耀4A
-3563537475496339870,vivo,Y20T
-2295084590546312257,小米,红米Note2
-8538768773708353025,三星,Galaxy Grand 2
6911186013057186065,HTC,One
-641505689597663381,vivo,X5M
